date,symbol,adjOpen,adjHigh,adjLow,BTCUSD,volume
2016-03-08,BTCUSD,412.21,416.33,407.4,411.18,70311696
2016-03-09,BTCUSD,411.18,414.0,408.75,412.8,70012304
2016-03-10,BTCUSD,412.64,416.52,410.71,415.98,81022896
2016-03-11,BTCUSD,415.98,421.0,414.97,419.39,73969696
2016-03-12,BTCUSD,419.48,421.3,406.52,410.58,92712896
2016-03-13,BTCUSD,410.56,416.38,410.01,412.52,74322800
2016-03-14,BTCUSD,412.51,415.84,411.61,415.02,95259400
2016-03-15,BTCUSD,415.02,416.94,412.48,415.41,66781700
2016-03-16,BTCUSD,415.41,416.39,413.0,416.07,65185800
2016-03-17,BTCUSD,416.06,419.75,415.7,418.41,83528600
2016-03-18,BTCUSD,418.42,418.66,399.21,409.65,104940000
2016-03-19,BTCUSD,409.66,411.0,404.72,410.2,58423000
2016-03-20,BTCUSD,410.09,415.34,409.36,411.27,45947900
2016-03-21,BTCUSD,411.25,412.13,406.89,412.0,61655400
2016-03-22,BTCUSD,411.98,417.79,411.0,416.66,66813300
2016-03-23,BTCUSD,416.66,418.99,413.95,417.53,61444200
2016-03-24,BTCUSD,417.53,417.72,410.0,412.95,68346704
2016-03-25,BTCUSD,412.86,416.87,411.0,416.41,52560000
2016-03-26,BTCUSD,416.42,417.77,414.37,416.97,44650400
2016-03-27,BTCUSD,416.96,426.5,416.35,425.3,71229400
2016-03-28,BTCUSD,425.29,425.36,419.63,423.0,68522800
2016-03-29,BTCUSD,422.92,424.62,407.75,416.39,75411504
2016-03-30,BTCUSD,416.4,416.41,407.56,412.79,66034100
2016-03-31,BTCUSD,412.97,417.6,412.74,416.03,60215200
2016-04-01,BTCUSD,416.03,417.68,414.12,417.68,51235700
2016-04-02,BTCUSD,417.68,420.5,417.04,419.95,45681200
2016-04-03,BTCUSD,419.95,420.8,418.33,420.16,38053700
2016-04-04,BTCUSD,420.08,421.0,417.58,419.47,50634300
2016-04-05,BTCUSD,419.48,423.43,418.01,422.36,60718000
2016-04-06,BTCUSD,422.4,423.0,420.61,421.46,59091000
2016-04-07,BTCUSD,421.36,422.74,419.41,421.99,57858600
2016-04-08,BTCUSD,421.99,424.65,415.71,419.48,63454700
2016-04-09,BTCUSD,419.48,419.79,415.51,419.46,49792700
2016-04-10,BTCUSD,419.46,423.99,419.46,423.4,73478600
2016-04-11,BTCUSD,423.29,424.0,420.15,423.94,50747500
2016-04-12,BTCUSD,423.95,429.77,423.14,427.8,70728800
2016-04-13,BTCUSD,427.8,429.44,423.59,425.58,69060400
2016-04-14,BTCUSD,425.58,428.0,424.52,426.32,45281000
2016-04-15,BTCUSD,426.35,431.1,425.72,430.93,54801500
2016-04-16,BTCUSD,430.82,434.89,429.89,433.39,39392800
2016-04-17,BTCUSD,433.69,434.93,429.15,431.0,52125900
2016-04-18,BTCUSD,431.08,434.46,428.44,430.97,55670900
2016-04-19,BTCUSD,430.9,438.2,429.22,437.06,52810500
2016-04-20,BTCUSD,437.06,444.07,436.17,442.96,72890096
2016-04-21,BTCUSD,442.87,453.8,441.99,452.25,68204704
2016-04-22,BTCUSD,452.25,452.95,445.07,448.41,58804400
2016-04-23,BTCUSD,448.57,455.84,447.03,455.69,50485400
2016-04-24,BTCUSD,455.68,465.0,454.55,464.46,68198400
2016-04-25,BTCUSD,464.47,472.38,454.65,466.17,87091800
2016-04-26,BTCUSD,466.17,472.11,464.01,470.59,78971904
2016-04-27,BTCUSD,470.3,470.79,440.94,445.31,93564896
2016-04-28,BTCUSD,445.3,451.88,434.79,451.68,74064704
2016-04-29,BTCUSD,451.67,459.44,448.5,458.82,49258500
2016-04-30,BTCUSD,458.8,459.33,450.13,454.02,69322600
2016-05-01,BTCUSD,454.02,457.07,451.55,456.98,40660100
2016-05-02,BTCUSD,456.98,457.63,440.02,446.42,92127000
2016-05-03,BTCUSD,446.53,453.29,443.61,452.23,59366400
2016-05-04,BTCUSD,452.21,453.23,446.76,448.68,50407300
2016-05-05,BTCUSD,448.59,451.56,447.0,449.98,50440800
2016-05-06,BTCUSD,449.99,463.73,448.84,462.31,72796800
2016-05-07,BTCUSD,462.31,464.0,459.55,461.91,38364500
2016-05-08,BTCUSD,461.91,465.0,457.5,462.79,40315000
2016-05-09,BTCUSD,462.6,465.9,459.41,464.16,55493100
2016-05-10,BTCUSD,464.15,465.0,448.2,452.78,58956100
2016-05-11,BTCUSD,452.77,458.65,452.5,454.37,50605200
2016-05-12,BTCUSD,454.56,456.57,449.27,456.48,59849300
2016-05-13,BTCUSD,456.48,458.03,453.84,457.98,60845000
2016-05-14,BTCUSD,457.97,459.83,456.0,458.9,37209000
2016-05-15,BTCUSD,458.9,463.62,458.49,461.47,28514000
2016-05-16,BTCUSD,461.48,461.59,451.48,455.66,59171500
2016-05-17,BTCUSD,455.64,457.49,452.2,454.19,64100300
2016-05-18,BTCUSD,454.19,457.88,453.6,455.56,86850096
2016-05-19,BTCUSD,455.56,456.41,435.0,438.38,96027400
2016-05-20,BTCUSD,437.91,445.85,435.5,445.65,81987904
2016-05-21,BTCUSD,445.52,446.99,441.88,446.28,42762300
2016-05-22,BTCUSD,446.27,446.45,440.89,442.48,39657600
2016-05-23,BTCUSD,442.45,446.3,440.79,445.67,50582500
2016-05-24,BTCUSD,445.56,448.5,440.5,446.99,65783100
2016-05-25,BTCUSD,446.98,452.42,446.86,451.49,65231000
2016-05-26,BTCUSD,451.45,454.99,449.0,454.97,65203800
2016-05-27,BTCUSD,454.97,476.75,454.35,471.27,164780992
2016-05-28,BTCUSD,471.21,539.49,470.13,523.25,181199008
2016-05-29,BTCUSD,523.35,549.99,492.91,525.22,148736992
2016-05-30,BTCUSD,525.22,541.0,519.0,532.55,87958704
2016-05-31,BTCUSD,532.56,544.9,520.01,531.34,138450000
2016-06-01,BTCUSD,531.25,541.5,524.39,534.84,86061800
2016-06-02,BTCUSD,534.85,541.2,531.86,537.87,60378200
2016-06-03,BTCUSD,538.06,578.0,535.96,571.25,122020000
2016-06-04,BTCUSD,571.09,594.64,564.29,576.31,94925296
2016-06-05,BTCUSD,576.31,585.0,570.22,575.17,68874096
2016-06-06,BTCUSD,575.17,588.15,575.0,586.77,72138896
2016-06-07,BTCUSD,586.75,590.95,497.01,579.71,107770000
2016-06-08,BTCUSD,579.72,583.99,572.96,583.21,80265800
2016-06-09,BTCUSD,583.19,583.48,574.0,577.46,71301000
2016-06-10,BTCUSD,577.47,581.0,573.5,580.31,66991900
2016-06-11,BTCUSD,580.31,610.0,580.31,609.5,82357000
2016-06-12,BTCUSD,609.5,687.71,605.0,677.86,277084992
2016-06-13,BTCUSD,677.45,720.0,663.55,706.01,243295008
2016-06-14,BTCUSD,706.02,706.45,650.02,684.95,186694000
2016-06-15,BTCUSD,684.99,699.3,673.0,698.78,99223800
2016-06-16,BTCUSD,698.76,777.68,698.76,769.76,271633984
2016-06-17,BTCUSD,769.71,778.5,709.01,752.26,363320992
2016-06-18,BTCUSD,752.0,785.15,734.8,758.99,252718000
2016-06-19,BTCUSD,759.0,771.92,744.77,768.76,136184992
2016-06-20,BTCUSD,768.94,768.94,702.42,703.12,174511008
2016-06-21,BTCUSD,706.47,718.26,628.6,667.66,309944000
2016-06-22,BTCUSD,667.88,679.99,568.11,604.5,266392992
2016-06-23,BTCUSD,606.13,637.89,544.13,631.1,253462000
2016-06-24,BTCUSD,631.1,700.0,631.01,669.98,224316992
2016-06-25,BTCUSD,669.98,699.0,650.0,673.71,126656000
2016-06-26,BTCUSD,673.71,675.19,625.01,638.56,109225000
2016-06-27,BTCUSD,638.56,659.98,630.0,657.87,122134000
2016-06-28,BTCUSD,657.86,663.53,638.0,648.43,138384992
2016-06-29,BTCUSD,648.43,648.43,630.02,639.42,142456000
2016-06-30,BTCUSD,639.41,675.0,635.14,673.49,138980000
2016-07-01,BTCUSD,673.5,688.99,667.0,678.19,134431008
2016-07-02,BTCUSD,678.09,705.21,676.92,704.95,112354000
2016-07-03,BTCUSD,705.25,705.25,651.0,663.55,129512000
2016-07-04,BTCUSD,664.09,683.69,653.16,681.98,92008400
2016-07-05,BTCUSD,681.98,682.37,662.51,669.87,130476000
2016-07-06,BTCUSD,669.75,680.79,665.0,678.79,134960992
2016-07-07,BTCUSD,678.79,683.44,611.94,641.97,258091008
2016-07-08,BTCUSD,641.97,667.33,638.04,667.33,141970000
2016-07-09,BTCUSD,667.07,667.3,608.0,657.61,180536000
2016-07-10,BTCUSD,657.6,657.61,641.0,652.44,102532000
2016-07-11,BTCUSD,652.43,664.27,648.11,650.97,107910000
2016-07-12,BTCUSD,651.25,675.5,648.6,666.56,138172992
2016-07-13,BTCUSD,666.25,671.45,654.86,655.34,131449000
2016-07-14,BTCUSD,655.3,663.99,640.0,661.65,98511400
2016-07-15,BTCUSD,661.4,669.98,660.68,667.48,81673104
2016-07-16,BTCUSD,667.48,669.99,662.01,666.32,50330200
2016-07-17,BTCUSD,666.3,680.99,665.95,680.0,74407904
2016-07-18,BTCUSD,680.0,684.94,670.0,675.5,69465000
2016-07-19,BTCUSD,675.51,676.87,666.17,673.98,61203300
2016-07-20,BTCUSD,673.98,674.99,664.6,666.92,94636400
2016-07-21,BTCUSD,667.15,668.4,661.19,667.28,60491800
2016-07-22,BTCUSD,667.27,669.94,647.59,654.67,134169000
2016-07-23,BTCUSD,654.7,662.35,653.92,657.5,69532200
2016-07-24,BTCUSD,657.68,666.37,655.01,661.0,118184000
2016-07-25,BTCUSD,660.92,664.13,653.77,657.79,78176496
2016-07-26,BTCUSD,657.99,658.99,645.0,654.06,225135008
2016-07-27,BTCUSD,654.06,658.99,646.56,657.35,147460992
2016-07-28,BTCUSD,657.0,659.97,654.1,657.4,86428400
2016-07-29,BTCUSD,657.4,659.0,651.0,657.0,60703500
2016-07-30,BTCUSD,657.18,658.98,652.95,655.87,38456100
2016-07-31,BTCUSD,655.95,657.0,621.37,626.97,110818000
2016-08-01,BTCUSD,626.97,629.34,599.0,605.2,121887000
2016-08-02,BTCUSD,604.87,613.38,483.0,537.47,330932992
2016-08-03,BTCUSD,538.8,576.0,519.3,573.36,207982000
2016-08-04,BTCUSD,573.35,599.95,562.11,587.5,125292000
2016-08-05,BTCUSD,587.5,592.87,570.39,583.0,66127900
2016-08-06,BTCUSD,583.0,591.72,574.5,591.71,80797296
2016-08-07,BTCUSD,591.7,598.65,587.2,595.14,82398400
2016-08-08,BTCUSD,595.14,595.99,590.0,591.48,61194100
2016-08-09,BTCUSD,591.58,594.04,585.38,586.45,92228096
2016-08-10,BTCUSD,586.75,601.09,583.29,594.94,102905000
2016-08-11,BTCUSD,594.94,599.99,585.6,587.91,74514400
2016-08-12,BTCUSD,587.9,590.09,583.62,587.74,69218000
2016-08-13,BTCUSD,587.68,589.5,586.0,586.45,43563000
2016-08-14,BTCUSD,586.45,586.49,565.19,574.99,60851100
2016-08-15,BTCUSD,574.97,574.97,561.56,567.79,57262300
2016-08-16,BTCUSD,567.85,581.99,566.09,579.02,58405200
2016-08-17,BTCUSD,579.02,581.99,569.67,574.45,54443000
2016-08-18,BTCUSD,574.45,576.99,573.0,574.09,59896600
2016-08-19,BTCUSD,574.05,576.99,572.68,573.67,50631600
2016-08-20,BTCUSD,573.68,583.92,572.38,581.87,45301400
2016-08-21,BTCUSD,581.72,583.99,579.34,581.29,38299400
2016-08-22,BTCUSD,581.34,586.99,579.22,585.2,72844000
2016-08-23,BTCUSD,585.19,586.77,577.47,582.39,85349200
2016-08-24,BTCUSD,582.39,582.68,575.29,578.47,56328200
2016-08-25,BTCUSD,578.68,579.0,573.12,575.58,136130000
2016-08-26,BTCUSD,575.57,579.86,574.85,579.29,48856800
2016-08-27,BTCUSD,579.29,579.45,568.95,570.84,59698300
2016-08-28,BTCUSD,570.83,575.41,569.65,575.41,86301600
2016-08-29,BTCUSD,575.41,577.73,571.24,573.21,110398000
2016-08-30,BTCUSD,573.21,576.83,572.53,574.95,70342400
2016-08-31,BTCUSD,574.95,575.15,569.21,572.89,75840896
2016-09-01,BTCUSD,572.89,573.31,568.12,573.02,76923400
2016-09-02,BTCUSD,572.94,577.97,570.0,576.21,79910800
2016-09-03,BTCUSD,576.41,600.99,574.67,600.91,159014000
2016-09-04,BTCUSD,600.93,617.13,597.52,611.92,97942896
2016-09-05,BTCUSD,611.94,611.99,601.63,605.69,82446800
2016-09-06,BTCUSD,605.93,612.99,605.47,612.99,78529104
2016-09-07,BTCUSD,612.99,618.53,609.21,615.21,75032400
2016-09-08,BTCUSD,615.22,631.3,613.43,627.97,86713000
2016-09-09,BTCUSD,627.97,628.69,618.25,622.07,64550200
2016-09-10,BTCUSD,622.07,626.54,620.59,623.74,45016800
2016-09-11,BTCUSD,623.58,630.11,591.8,607.94,73610800
2016-09-12,BTCUSD,607.94,609.45,603.0,606.74,72812304
2016-09-13,BTCUSD,606.86,609.99,605.16,608.63,86920600
2016-09-14,BTCUSD,608.39,611.99,608.0,608.43,47877700
2016-09-15,BTCUSD,608.47,609.49,603.33,605.44,59464600
2016-09-16,BTCUSD,605.43,608.1,603.15,607.93,64963400
2016-09-17,BTCUSD,607.95,608.99,604.0,607.92,37140300
2016-09-18,BTCUSD,607.92,611.93,607.22,611.4,48679400
2016-09-19,BTCUSD,611.4,612.46,607.4,608.6,54796400
2016-09-20,BTCUSD,608.6,609.92,605.6,605.6,72710896
2016-09-21,BTCUSD,605.6,605.6,592.63,597.0,82776200
2016-09-22,BTCUSD,597.0,598.54,594.78,596.21,67085300
2016-09-23,BTCUSD,595.99,603.3,595.14,602.96,51067000
2016-09-24,BTCUSD,602.96,605.94,601.08,603.68,35359500
2016-09-25,BTCUSD,603.69,605.99,599.42,601.67,33977800
2016-09-26,BTCUSD,601.67,607.99,600.02,607.08,59153800
2016-09-27,BTCUSD,607.04,607.54,601.38,605.71,49422400
2016-09-28,BTCUSD,605.71,606.0,603.18,605.04,48722600
2016-09-29,BTCUSD,604.96,606.89,603.56,605.99,55658600
2016-09-30,BTCUSD,605.99,608.99,605.0,608.99,56122400
2016-10-01,BTCUSD,608.99,617.19,608.98,615.65,56357000
2016-10-02,BTCUSD,615.65,615.9,608.66,612.4,39249800
2016-10-03,BTCUSD,612.42,615.24,610.7,612.99,46798300
2016-10-04,BTCUSD,612.99,613.23,606.93,610.34,49801600
2016-10-05,BTCUSD,610.33,614.24,609.22,613.16,68077504
2016-10-06,BTCUSD,613.16,613.39,610.3,611.88,56812100
2016-10-07,BTCUSD,611.78,618.7,609.89,617.98,64071400
2016-10-08,BTCUSD,618.11,620.0,617.55,619.5,42345900
2016-10-09,BTCUSD,619.46,619.59,617.0,617.42,39243400
2016-10-10,BTCUSD,617.43,619.2,615.46,618.72,67481104
2016-10-11,BTCUSD,618.72,647.03,618.13,642.12,103590000
2016-10-12,BTCUSD,642.3,643.58,631.91,635.79,92370200
2016-10-13,BTCUSD,635.9,639.85,632.0,635.66,61620700
2016-10-14,BTCUSD,635.8,639.99,624.08,638.03,58144600
2016-10-15,BTCUSD,638.03,639.99,636.0,638.16,39035400
2016-10-16,BTCUSD,638.16,643.91,637.87,641.92,40298100
2016-10-17,BTCUSD,642.1,643.47,636.27,639.56,58063600
2016-10-18,BTCUSD,639.56,640.0,632.15,635.11,65546700
2016-10-19,BTCUSD,635.12,636.99,625.6,629.79,69381696
2016-10-20,BTCUSD,629.79,629.99,626.01,628.05,56957300
2016-10-21,BTCUSD,628.19,633.41,627.5,630.83,55951000
2016-10-22,BTCUSD,630.67,658.0,629.32,652.75,78556496
2016-10-23,BTCUSD,653.03,655.8,645.33,651.04,54474600
2016-10-24,BTCUSD,651.05,652.93,645.81,649.98,62218200
2016-10-25,BTCUSD,649.98,657.5,648.99,654.3,90378800
2016-10-26,BTCUSD,654.3,678.0,652.51,674.0,88877104
2016-10-27,BTCUSD,674.0,692.41,673.54,691.21,96105296
2016-10-28,BTCUSD,691.01,691.19,683.2,689.95,81145504
2016-10-29,BTCUSD,689.95,725.64,689.39,714.28,134760992
2016-10-30,BTCUSD,714.28,714.98,692.04,697.41,100665000
2016-10-31,BTCUSD,697.39,709.68,681.01,696.9,97064400
2016-11-01,BTCUSD,697.07,737.5,695.74,730.7,130527000
2016-11-02,BTCUSD,730.7,744.6,720.0,744.6,84865200
2016-11-03,BTCUSD,744.61,746.16,672.06,690.0,172808000
2016-11-04,BTCUSD,690.0,708.33,683.8,706.32,99907696
2016-11-05,BTCUSD,706.05,707.99,697.72,706.99,53752300
2016-11-06,BTCUSD,706.98,719.83,705.86,717.02,59902200
2016-11-07,BTCUSD,717.04,717.32,701.35,706.42,65047100
2016-11-08,BTCUSD,706.41,716.45,704.16,711.15,79660800
2016-11-09,BTCUSD,711.3,747.26,710.05,720.97,132429000
2016-11-10,BTCUSD,721.0,723.61,705.84,712.91,68807800
2016-11-11,BTCUSD,713.0,718.99,712.5,716.9,63119700
2016-11-12,BTCUSD,716.56,716.99,702.42,704.53,64622500
2016-11-13,BTCUSD,704.63,705.94,685.7,704.01,80318096
2016-11-14,BTCUSD,704.01,708.57,695.07,708.32,62993000
2016-11-15,BTCUSD,708.4,716.3,673.85,712.29,72038496
2016-11-16,BTCUSD,711.92,743.8,710.0,739.85,141294000
2016-11-17,BTCUSD,738.07,750.01,729.01,730.71,108579000
2016-11-18,BTCUSD,729.61,751.0,728.89,748.54,87363104
2016-11-19,BTCUSD,748.55,752.3,738.0,750.77,110608000
2016-11-20,BTCUSD,750.77,753.81,715.0,731.99,154116000
2016-11-21,BTCUSD,731.72,738.47,730.0,736.4,60802400
2016-11-22,BTCUSD,736.39,748.77,726.38,746.66,129906000
2016-11-23,BTCUSD,746.66,747.12,734.0,741.52,76543800
2016-11-24,BTCUSD,741.51,743.99,727.0,737.99,85919296
2016-11-25,BTCUSD,737.99,739.99,729.0,739.74,67807600
2016-11-26,BTCUSD,739.51,739.98,726.0,735.7,54962700
2016-11-27,BTCUSD,735.69,737.95,728.01,729.24,52601800
2016-11-28,BTCUSD,729.24,736.44,729.0,729.77,61888600
2016-11-29,BTCUSD,730.18,734.36,728.2,732.37,68511104
2016-11-30,BTCUSD,732.44,745.0,729.17,742.69,84070800
2016-12-01,BTCUSD,742.51,754.9,741.59,754.0,80461904
2016-12-02,BTCUSD,754.0,780.0,753.53,769.25,127605000
2016-12-03,BTCUSD,769.78,771.92,759.0,766.98,69547296
2016-12-04,BTCUSD,766.86,769.76,762.83,767.99,60557900
2016-12-05,BTCUSD,767.94,767.99,748.6,752.0,106363000
2016-12-06,BTCUSD,752.01,761.58,752.0,759.8,116218000
2016-12-07,BTCUSD,759.93,768.9,750.26,764.34,96426096
2016-12-08,BTCUSD,764.34,772.82,761.71,767.89,80111904
2016-12-09,BTCUSD,767.9,773.22,765.97,773.22,68705296
2016-12-10,BTCUSD,773.15,776.99,770.0,775.87,53843100
2016-12-11,BTCUSD,776.05,776.08,765.0,771.05,57313400
2016-12-12,BTCUSD,771.05,782.0,770.88,778.94,76571000
2016-12-13,BTCUSD,779.26,790.34,772.76,776.18,81645600
2016-12-14,BTCUSD,776.65,781.8,773.2,777.66,75979000
2016-12-15,BTCUSD,777.66,780.0,775.0,776.16,81580096
2016-12-16,BTCUSD,776.16,785.0,774.8,780.98,83608200
2016-12-17,BTCUSD,780.85,791.97,779.5,788.57,78989800
2016-12-18,BTCUSD,788.98,791.96,787.19,790.72,60524400
2016-12-19,BTCUSD,790.71,794.99,789.0,790.81,74886400
2016-12-20,BTCUSD,791.0,799.21,788.58,798.99,99629296
2016-12-21,BTCUSD,798.98,834.5,798.88,834.5,155576000
2016-12-22,BTCUSD,834.15,875.75,832.38,856.02,200027008
2016-12-23,BTCUSD,856.45,918.5,855.45,917.26,275564000
2016-12-24,BTCUSD,917.28,918.19,880.1,891.5,137727008
2016-12-25,BTCUSD,891.59,897.4,851.11,896.12,143664992
2016-12-26,BTCUSD,895.94,908.24,890.0,902.09,123771000
2016-12-27,BTCUSD,902.08,943.36,895.0,925.2,167308000
2016-12-28,BTCUSD,925.28,983.46,923.95,982.17,236630000
2016-12-29,BTCUSD,982.25,988.88,950.5,970.72,199320000
2016-12-30,BTCUSD,970.51,970.51,930.3,960.81,187474000
2016-12-31,BTCUSD,961.52,973.37,949.0,973.37,99135104
2017-01-01,BTCUSD,973.37,1000.0,964.37,992.95,147775008
2017-01-02,BTCUSD,992.96,1034.39,990.52,1011.45,222184992
2017-01-03,BTCUSD,1011.52,1036.99,1006.71,1020.67,185168000
2017-01-04,BTCUSD,1020.69,1147.0,1018.0,1130.3,344945984
2017-01-05,BTCUSD,1131.1,1175.0,880.0,1007.0,510199008
2017-01-06,BTCUSD,1007.0,1032.5,875.01,895.71,351876000
2017-01-07,BTCUSD,895.78,910.0,802.07,909.0,279550016
2017-01-08,BTCUSD,908.99,953.8,899.16,923.33,158715008
2017-01-09,BTCUSD,922.04,923.58,886.42,902.66,141876992
2017-01-10,BTCUSD,902.66,915.1,899.01,907.0,115808000
2017-01-11,BTCUSD,906.81,923.98,765.0,795.77,310928992
2017-01-12,BTCUSD,795.8,840.0,734.64,812.25,222326000
2017-01-13,BTCUSD,812.25,835.01,782.85,831.42,168968000
2017-01-14,BTCUSD,831.42,847.52,822.34,828.0,93063296
2017-01-15,BTCUSD,828.0,835.0,819.0,833.31,71013600
2017-01-16,BTCUSD,833.43,840.0,826.03,834.41,82755200
2017-01-17,BTCUSD,834.4,909.0,830.1,906.0,155095008
2017-01-18,BTCUSD,906.09,916.7,850.0,887.99,225676992
2017-01-19,BTCUSD,887.98,907.0,883.08,902.92,105625000
2017-01-20,BTCUSD,902.92,904.58,890.0,894.31,86728400
2017-01-21,BTCUSD,894.31,930.0,891.28,925.06,111158000
2017-01-22,BTCUSD,925.06,946.24,902.0,931.22,116573000
2017-01-23,BTCUSD,929.45,930.0,910.63,910.7,73588600
2017-01-24,BTCUSD,911.78,923.0,880.0,887.0,111349000
2017-01-25,BTCUSD,887.0,903.98,886.99,896.01,120831000
2017-01-26,BTCUSD,896.75,921.95,896.0,917.02,131958000
2017-01-27,BTCUSD,917.02,924.47,911.0,922.63,125594000
2017-01-28,BTCUSD,922.98,925.5,921.81,924.98,68979600
2017-01-29,BTCUSD,924.69,927.47,915.0,916.54,60851700
2017-01-30,BTCUSD,916.56,923.95,914.69,923.23,78227296
2017-01-31,BTCUSD,923.26,972.3,922.94,970.01,164582000
2017-02-01,BTCUSD,970.01,992.39,964.22,992.39,150110000
2017-02-02,BTCUSD,992.75,1010.0,978.74,1008.38,145820992
2017-02-03,BTCUSD,1008.44,1024.5,994.34,1018.01,201278000
2017-02-04,BTCUSD,1018.48,1044.12,1001.8,1035.54,155064000
2017-02-05,BTCUSD,1035.54,1036.3,1003.02,1016.32,114208000
2017-02-06,BTCUSD,1016.32,1027.7,1014.64,1022.58,111762000
2017-02-07,BTCUSD,1022.64,1058.26,1021.75,1053.95,146007008
2017-02-08,BTCUSD,1053.95,1069.95,1016.49,1056.7,201855008
2017-02-09,BTCUSD,1057.22,1079.0,925.0,994.24,407220000
2017-02-10,BTCUSD,993.58,1008.0,961.0,1001.98,190452000
2017-02-11,BTCUSD,1001.88,1023.89,995.49,1018.65,102261000
2017-02-12,BTCUSD,1018.63,1018.88,1008.0,1010.0,67530000
2017-02-13,BTCUSD,1009.99,1021.5,985.68,1002.82,100607000
2017-02-14,BTCUSD,1002.88,1018.97,992.27,1013.92,137946000
2017-02-15,BTCUSD,1013.92,1016.0,1007.66,1014.53,89759400
2017-02-16,BTCUSD,1014.58,1041.88,1013.54,1038.94,122277000
2017-02-17,BTCUSD,1038.95,1064.6,1036.29,1057.3,136474000
2017-02-18,BTCUSD,1057.29,1073.8,1055.6,1062.15,99073504
2017-02-19,BTCUSD,1062.15,1067.78,1051.26,1059.88,77423296
2017-02-20,BTCUSD,1059.89,1095.0,1051.36,1089.82,109478000
2017-02-21,BTCUSD,1089.98,1132.95,1081.95,1128.31,186868992
2017-02-22,BTCUSD,1129.68,1140.0,1104.9,1128.72,136100000
2017-02-23,BTCUSD,1129.88,1197.0,1128.22,1186.9,189454000
2017-02-24,BTCUSD,1185.81,1221.93,1103.32,1186.91,330759008
2017-02-25,BTCUSD,1186.91,1189.49,1110.0,1158.0,139960992
2017-02-26,BTCUSD,1157.98,1187.33,1130.88,1184.91,116486000
2017-02-27,BTCUSD,1184.91,1198.99,1176.0,1195.81,131570000
2017-02-28,BTCUSD,1195.85,1214.94,1179.64,1195.08,184956000
2017-03-01,BTCUSD,1192.72,1230.0,1085.71,1230.0,229056992
2017-03-02,BTCUSD,1230.0,1298.61,1220.0,1269.17,368275008
2017-03-03,BTCUSD,1269.17,1294.99,1255.61,1292.86,315739008
2017-03-04,BTCUSD,1293.06,1294.48,1226.41,1273.97,183270000
2017-03-05,BTCUSD,1273.94,1278.99,1247.11,1278.97,134127000
2017-03-06,BTCUSD,1278.63,1288.0,1268.78,1284.99,153656992
2017-03-07,BTCUSD,1284.99,1288.0,1050.0,1237.36,291256000
2017-03-08,BTCUSD,1237.32,1246.0,1128.0,1150.22,332603008
2017-03-09,BTCUSD,1150.22,1214.95,1131.11,1197.3,212283008
2017-03-10,BTCUSD,1197.3,1360.0,956.85,1109.02,563795968
2017-03-11,BTCUSD,1111.92,1219.0,1107.0,1188.08,283320000
2017-03-12,BTCUSD,1188.11,1244.0,1150.0,1235.57,227176000
2017-03-13,BTCUSD,1235.27,1249.0,1207.98,1245.49,380276992
2017-03-14,BTCUSD,1245.5,1262.0,1213.55,1247.82,245306000
2017-03-15,BTCUSD,1247.43,1264.55,1240.0,1263.01,297804992
2017-03-16,BTCUSD,1263.55,1277.27,1117.77,1175.11,638568000
2017-03-17,BTCUSD,1175.11,1175.11,1065.74,1069.57,706598976
2017-03-18,BTCUSD,1068.78,1096.0,919.44,970.0,621302016
2017-03-19,BTCUSD,970.0,1062.92,961.59,1019.49,406648000
2017-03-20,BTCUSD,1019.1,1051.97,1011.0,1044.97,286529984
2017-03-21,BTCUSD,1046.76,1120.0,1042.68,1114.42,337391008
2017-03-22,BTCUSD,1114.42,1114.96,985.17,1034.57,380840992
2017-03-23,BTCUSD,1038.01,1057.41,1013.0,1025.14,248540000
2017-03-24,BTCUSD,1025.13,1030.3,920.1,934.87,491038016
2017-03-25,BTCUSD,933.94,973.99,890.05,963.89,435803008
2017-03-26,BTCUSD,963.72,1005.0,943.9,973.08,303668000
2017-03-27,BTCUSD,974.24,1045.9,961.1,1042.08,372535008
2017-03-28,BTCUSD,1042.28,1069.39,1016.25,1045.39,326332000
2017-03-29,BTCUSD,1045.54,1058.16,1005.77,1043.27,298457984
2017-03-30,BTCUSD,1043.09,1052.94,1022.0,1042.34,352968992
2017-03-31,BTCUSD,1042.33,1094.49,1038.11,1088.99,447287008
2017-04-01,BTCUSD,1088.99,1110.95,1071.45,1092.0,289633984
2017-04-02,BTCUSD,1092.0,1119.0,1080.0,1113.99,514187008
2017-04-03,BTCUSD,1113.23,1168.72,1112.24,1152.44,580444032
2017-04-04,BTCUSD,1152.09,1164.14,1124.98,1143.99,436310016
2017-04-05,BTCUSD,1143.98,1144.99,1114.9,1132.99,414784000
2017-04-06,BTCUSD,1132.99,1206.97,1132.98,1192.3,511222016
2017-04-07,BTCUSD,1192.29,1203.0,1175.26,1193.99,317022016
2017-04-08,BTCUSD,1194.0,1198.0,1170.0,1184.5,209312000
2017-04-09,BTCUSD,1184.5,1221.0,1175.8,1210.97,242343008
2017-04-10,BTCUSD,1210.99,1219.78,1201.0,1210.0,215883008
2017-04-11,BTCUSD,1210.0,1234.0,1200.0,1223.99,216182000
2017-04-12,BTCUSD,1224.0,1227.86,1209.61,1214.17,288702016
2017-04-13,BTCUSD,1214.68,1219.49,1148.98,1177.05,351968992
